SubjectID,researchdate
3756013319945360386,2025-07-14
3756013319945360386,2025-07-24
3756013319945360386,2025-10-30
3756013447131138625,2025-06-09
3756013447131138699,2025-08-18
3756013447131138699,2025-08-20
3756013447131138703,2025-07-14
3756013447131138769,2025-07-14
3756013972445798272,2025-09-19
3756923576658064384,2025-10-03
3756923576658064384,2025-10-04
3756923576658064384,2025-10-08
3756923576658064384,2025-10-15
3756923576658064384,2025-10-16
3756976353216201984,2025-09-17
3757715225030139009,2025-10-03
3757715225030139009,2025-10-07
3757732817216185280,2025-10-02
3757741567770869504,2025-10-07
3819057361822479387,2025-06-30
3819057361822479387,2025-09-30
3819059496266608833,2025-06-04
3819059496266608833,2025-06-14
3819059496266608833,2025-06-21
3819059496266608833,2025-06-29
3819059496266608833,2025-07-11
3819059496266608833,2025-07-14
3819059496266608833,2025-08-22
3819059496266608833,2025-09-04
3819059496266608833,2025-09-05
3819059496266608833,2025-09-18
3819059496266608833,2025-10-09
3819059496266608833,2025-10-13
3819059496266608833,2025-10-23
3819059496266610048,2025-06-20
3819059496266611136,2025-09-04
3819059496266611136,2025-09-10
3819059496266611136,2025-09-11
3819059542614981405,2025-10-22
3819059828034287044,2025-10-28
3819059828034287247,2025-09-19
3819059828034287601,2025-06-01
3819059828034287650,2025-08-15
3819059828034287689,2025-06-09
3819059828034287710,2025-09-08
3819059828034287710,2025-09-09
3819059877809584384,2025-06-02
3819059905448883660,2025-07-29
3819059905448883685,2025-09-19
3819059905448884036,2025-06-28
3819059905448884036,2025-08-29
3819059905448884036,2025-08-30
3819059905448884036,2025-08-31
3819059905448884036,2025-10-14
3819059905448884036,2025-10-15
3819059905448884510,2025-06-17
3819059905448884766,2025-06-06
3828071959083155265,2025-10-11
3828071959083155265,2025-10-13
3828276381524113408,2025-08-07
3828276381524113408,2025-08-08
3828365564536058304,2025-10-31
3828663409617125952,2025-07-02
3828751370547352448,2025-06-03
3828751370547352448,2025-06-10
3828751370547352448,2025-06-12
3828751370547352448,2025-06-14
3828751370547352448,2025-06-17
3828751370547352448,2025-06-18
3828751370547352448,2025-06-21
3828751370547352448,2025-06-22
3828751370547352448,2025-06-26
3828751370547352448,2025-06-27
3828751370547352448,2025-06-28
3828751370547352448,2025-07-04
3828751370547352448,2025-07-18
3828751370547352448,2025-07-26
3828751370547352448,2025-07-27
3828751370547352448,2025-07-31
3828751370547352448,2025-08-14
3828751370547352448,2025-08-15
3828751370547352448,2025-08-17
3828751370547352448,2025-08-20
3828751370547352448,2025-08-24
3828751370547352448,2025-08-25
3828751370547352448,2025-08-26
3828751370547352448,2025-08-28
3828751370547352448,2025-08-30
3828751370547352448,2025-08-31
3828751370547352448,2025-09-08
3828751370547352448,2025-09-16
3828751370547352448,2025-10-09
3828751370547352448,2025-10-10
3828751370547352448,2025-10-12
3828751370547352448,2025-10-17
3828751370547352448,2025-10-22
3829270340035714304,2025-06-19
3829270340035714304,2025-08-09
3829605183237722752,2025-08-14
3829605183237722752,2025-10-05
3829605183237722752,2025-10-06
3891115984388077504,2025-10-24
3891115984388077505,2025-08-15
3891115984388077505,2025-10-24
3891115984388077643,2025-06-29
3891115984388077643,2025-07-18
3891115984388077643,2025-08-09
3891115984388077643,2025-10-05
3891115984388077643,2025-10-06
3891115984388077655,2025-10-01
3891115984388077661,2025-06-19
3891115984388077661,2025-06-20
3891115984388077661,2025-06-26
3891115984388077661,2025-06-29
3891115984388077661,2025-07-05
3891115984388077661,2025-07-16
3891115984388077661,2025-08-11
3891115984388077661,2025-08-13
3891115984388077661,2025-08-14
3891115984388077661,2025-08-27
3891115984388077661,2025-09-10
3891115984388077708,2025-06-22
3891115984388077709,2025-08-15
3891115984388077728,2025-06-15
3891115984388077728,2025-06-16
3891115984388077728,2025-08-23
3891115984388077790,2025-09-23
3891115984388077827,2025-08-11
3891115984388077827,2025-08-23
3891115984388077827,2025-09-01
3891115984388077827,2025-09-07
3891115984388077827,2025-10-14
3891115984388077834,2025-06-01
3891115984388077834,2025-06-09
3891115984388077834,2025-06-10
3891115984388077834,2025-09-10
3891115984388077834,2025-10-14
3891115984388077901,2025-09-27
3891117339130576153,2025-06-15
3891117339130576498,2025-09-25
3891117339130576500,2025-06-07
3891117339130576500,2025-07-16
3891117339130576500,2025-07-19
3891117339130576500,2025-08-09
3891117339130576500,2025-08-14
3891117339130576500,2025-08-15
3891117339130576500,2025-08-18
3891117339130576500,2025-08-19
3891117339130576500,2025-08-20
3891117339130576665,2025-07-05
3891117339130576665,2025-07-25
3891117339130576747,2025-09-06
3891117339130577460,2025-10-28
3891117576910363712,2025-07-16
3900129143937587584,2025-07-19
3900129143937588800,2025-10-29
3900129160522843840,2025-07-19
3900129160522843840,2025-07-24
3900129160522843840,2025-08-15
3900129160522849091,2025-07-27
3900129160522849732,2025-09-17
3900130006549139136,2025-06-06
3900131062701345664,2025-06-20
3900131062701346241,2025-09-20
3900131062701346368,2025-08-14
3900131062701346368,2025-09-13
3900324831104241984,2025-07-27
3900333848381002944,2025-06-10
3900421809311229248,2025-08-23
3900447976406558720,2025-07-26
3900466901284052928,2025-08-25
3900491956871671808,2025-09-03
3900967167078630144,2025-06-04
3900967167078630144,2025-06-13
3900967167078630144,2025-09-07
3900967167078630144,2025-10-21
3901002130266983232,2025-06-21
3901116700660012736,2025-09-12
3901117679476199680,2025-10-06
3901143088939080448,2025-06-10
3901143088939080448,2025-06-24
3901143088939080448,2025-07-02
3901143088939080448,2025-07-15
3901143088939080448,2025-07-29
3901143088939080448,2025-08-20
3901143088939080448,2025-09-02
3901143088939080448,2025-09-06
3901143088939080448,2025-09-22
3901231049869308352,2025-07-30
3901231049869308352,2025-08-02
3901231049869308352,2025-08-04
3901231049869308352,2025-08-05
3901231049869308352,2025-08-07
3901231049869308352,2025-08-08
3901231049869308352,2025-08-20
3901231049869308352,2025-08-26
3901231049869308352,2025-09-23
3901231049869308352,2025-10-04
3901231049869308352,2025-10-14
3901231049869308352,2025-10-15
3901231049869308352,2025-10-16
3901231049869308352,2025-10-18
3901231049869308352,2025-10-22
3901231049869308352,2025-10-26
3901240824778531264,2025-10-30
3901257438148375808,2025-06-13
3901257438148375808,2025-06-20
3901257438148375808,2025-06-21
3901257438148375808,2025-07-02
3901257438148375808,2025-08-01
3901257438148375808,2025-08-08
3901257438148375808,2025-08-14
3901257438148375808,2025-08-17
3901257438148375808,2025-08-18
3901257438148375808,2025-08-19
3901257438148375808,2025-08-20
3901257438148375808,2025-08-21
3901257438148375808,2025-10-11
3901257438148375808,2025-10-13
3901267213057598848,2025-08-13
3901267213057598848,2025-08-23
3901267213057598848,2025-09-08
3901328918400269249,2025-08-20
3901441934918109056,2025-08-17
3901441934918109056,2025-10-26
3901582672406468864,2025-07-14
3901644466241374272,2025-09-20
3901724609894766656,2025-08-15
3901821366918014144,2025-09-08
3963174731014708819,2025-06-11
3963174731014708819,2025-07-27
3963174731014708819,2025-08-13
3963174911056332929,2025-07-29
3963174911056332929,2025-10-14
3963174911056333763,2025-08-24
3963174911056333763,2025-08-27
3963174911056333763,2025-09-03
3963174911056333763,2025-09-11
3963174911056333763,2025-09-15
3963174911056333763,2025-09-17
3963174951955398626,2025-08-21
3963174951955398626,2025-08-28
3963174951955398626,2025-09-11
3963174951955398626,2025-09-29
3963174951955398626,2025-09-30
3963174951955398626,2025-10-21
3963174951955398626,2025-10-26
3963174951955398884,2025-09-22
3963174951955399228,2025-10-13
3963174951955399358,2025-07-24
3963174951955399571,2025-07-18
3963174951955399571,2025-08-01
3963174951955399571,2025-08-07
3963174951955399571,2025-10-02
3963174951955399954,2025-06-04
3963175088006360577,2025-07-26
3963175088006360577,2025-08-14
3963175088006360577,2025-08-27
3963175088006360577,2025-09-03
3963175088006360577,2025-09-18
3963175088006360577,2025-10-05
3963175104584408256,2025-06-18
3963175104584409603,2025-08-15
3963175104584409607,2025-10-14
3963175104584409924,2025-09-29
3963175104584409924,2025-10-02
3963175104584410389,2025-07-23
3963175104584410389,2025-10-19
3963175104584410389,2025-10-26
3963175104584410452,2025-07-18
3963175104584410452,2025-09-05
3963175104584410569,2025-07-29
3963175104584410569,2025-08-01
3963175104584410569,2025-08-29
3963175209649620559,2025-07-31
3963175209649621266,2025-08-22
3963175209649621266,2025-08-30
3963175209649621266,2025-09-17
3963175209649622991,2025-07-12
3963175209649622991,2025-08-19
3963175209649623032,2025-07-26
3963175209649623032,2025-08-26
3963175209649623032,2025-10-10
3963175209649623032,2025-10-11
3963175209649623032,2025-10-12
3963175209649623032,2025-10-15
3963175209649623032,2025-10-17
3963175209649623032,2025-10-26
3963175209649623032,2025-10-28
3963175209649623032,2025-10-30
3963175209649623126,2025-06-26
3972183818959580032,2025-06-03
3972183818959580032,2025-08-12
3972183818959580032,2025-08-18
3972183818959580032,2025-09-10
3972183818959580032,2025-09-24
3972183818959580032,2025-09-25
3972183818959580032,2025-10-05
3972185637577204361,2025-09-27
3972185637577204576,2025-06-29
3972185637577204576,2025-07-01
3972185637577204576,2025-07-12
3972185637577204576,2025-08-22
3972187335165675456,2025-06-25
3972187335165675456,2025-09-25
3972187335165675456,2025-10-03
4035232106963127754,2025-06-21
4035232106963127754,2025-06-22
4035232106963127754,2025-06-25
4035232106963127754,2025-06-26
4035232106963127754,2025-06-29
4035232106963127754,2025-07-02
4035232106963127754,2025-07-07
4035232106963127754,2025-07-14
4035232106963127754,2025-07-22
4035232106963127754,2025-08-11
4035232106963127754,2025-08-13
4035232106963127754,2025-08-14
4035232106963127754,2025-08-16
4035232106963127754,2025-08-18
4035232106963127754,2025-08-19
4035232106963127754,2025-08-20
4035232106963127754,2025-08-21
4035232106963127754,2025-08-22
4035232106963127754,2025-08-23
4035232106963127754,2025-08-24
4035232106963127754,2025-08-25
4035232106963127754,2025-08-26
4035232106963127754,2025-08-27
4035232106963127754,2025-08-31
4035232106963127754,2025-09-01
4035232106963127754,2025-09-05
4035232106963127754,2025-09-09
4035232106963127754,2025-09-15
4035232106963127754,2025-09-20
4035232106963127754,2025-09-21
4035232106963127754,2025-09-25
4035232106963127754,2025-09-28
4035232106963127754,2025-09-29
4035232106963127754,2025-09-30
4035232106963127754,2025-10-01
4035232106963127754,2025-10-06
4035232106963127754,2025-10-07
4035232106963127754,2025-10-08
4035232106963127754,2025-10-09
4035232106963127754,2025-10-10
4035232106963127754,2025-10-12
4035232106963127754,2025-10-13
4035232106963127754,2025-10-15
4035232106963127754,2025-10-17
4035232792634577217,2025-10-30
4044244464717246720,2025-08-20
4044244464717265088,2025-06-20
4044244464717267777,2025-10-22
4044245371570858560,2025-08-25
4044245371570858560,2025-08-29
4044758271092420864,2025-10-05
4107288419676846085,2025-10-07
4107288419676846091,2025-06-21
4107288419676846091,2025-08-03
4107288419676846091,2025-08-06
4107288419676846091,2025-09-11
4107288419676846091,2025-10-03
4107288419676846091,2025-10-08
4107288419676846091,2025-10-10
4107288419676846091,2025-10-11
4107288419676846091,2025-10-20
4107288419676846091,2025-10-24
4107288419676846091,2025-10-25
4107288419676846096,2025-08-29
4107288419676846144,2025-06-06
4107288419676846144,2025-06-23
4107288419676846144,2025-07-30
4107288419676846156,2025-06-03
4107288419676846156,2025-09-11
4107288419676846159,2025-07-13
4107288419676846159,2025-08-29
4107288419676846164,2025-10-20
4107288419676846176,2025-06-11
4107288419676846176,2025-06-20
4107288419676846176,2025-06-28
4107288419676846176,2025-07-09
4107288419676846176,2025-08-11
4107288419676846176,2025-08-24
4107288419676846176,2025-09-16
4107288419676846176,2025-09-24
4107288419676846176,2025-09-25
4107288419676846176,2025-10-02
4107288419676846176,2025-10-03
4107288419676846176,2025-10-25
4107288419676846176,2025-10-28
4107288419676846185,2025-07-09
4107288419676846190,2025-06-23
4107288419676846193,2025-10-04
4107288419676846194,2025-07-01
4107288419676846194,2025-07-08
4107288419676846194,2025-07-15
4107288419676846194,2025-07-29
4107288419676846194,2025-08-15
4107288419676846194,2025-08-21
4107288419676846194,2025-08-22
4107288419676846194,2025-08-25
4107288419676846194,2025-08-26
4107288419676846194,2025-08-27
4107288419676846194,2025-08-28
4107288419676846194,2025-08-29
4107288419676846194,2025-08-30
4107288419676846194,2025-08-31
4107288419676846194,2025-09-04
4107288419676846195,2025-10-11
4107288419676846196,2025-06-13
4107288419676846196,2025-06-27
4107288419676846196,2025-07-10
4107288419676846196,2025-08-07
4107288419676846196,2025-08-20
4107288419676846196,2025-08-28
4107288419676846196,2025-09-19
4107288419676846196,2025-10-19
4107288419676846200,2025-06-03
4107288419676846200,2025-07-31
4107288419676846200,2025-08-15
4107288419676846200,2025-08-25
4107288694615506752,2025-07-10
4107288694615506752,2025-08-19
4107288694615506820,2025-07-02
4107289153579585878,2025-06-28
4107289153579585878,2025-07-20
4107290491734537920,2025-09-09
4107290491734537920,2025-10-13
4107290491734543745,2025-06-15
4116301749099862787,2025-10-01
4116301749099864832,2025-09-21
4116303225502382720,2025-09-04
4116303778461187840,2025-09-02
4116303983054461888,2025-09-18
4116303983054461888,2025-09-22
4116303983054461888,2025-09-29
4116303983054461888,2025-10-03
4116339792266941760,2025-08-04
4116339792266941760,2025-08-07
4116339792266941760,2025-08-19
4116339792266941760,2025-10-05
4116339792266941760,2025-10-15
4116339792266941760,2025-10-17
4116339792266941760,2025-10-23
4116348389294694784,2025-06-26
4116348389294694784,2025-07-10
4116348389294694784,2025-07-20
4116348389294694784,2025-08-13
4116348389294694784,2025-10-05
4116348389294694784,2025-10-28
4116489126782834816,2025-06-15
4116489126782834816,2025-07-18
4116489126782834816,2025-07-22
4116489126782834816,2025-08-11
4116489126782834816,2025-08-17
4116489126782834816,2025-09-16
4116489126782834816,2025-09-18
4116604167249567488,2025-10-04
4116639351621657984,2025-10-21
4116894438319313472,2025-08-17
4116894438319313472,2025-08-24
4116894438319313472,2025-09-28
4116894438319313472,2025-10-20
4116929622691403456,2025-06-20
4116929622691403456,2025-08-26
4116938418784426305,2025-06-29
4116938418784426305,2025-07-06
4116938418784426305,2025-07-14
4116938418784426305,2025-07-21
4116938418784426305,2025-07-25
4116938418784426305,2025-07-26
4116938418784426305,2025-07-31
4116938418784426305,2025-08-03
4116938418784426305,2025-08-08
4116938418784426305,2025-08-17
4116938418784426305,2025-08-18
4116938418784426305,2025-08-19
4116938418784426305,2025-09-03
4116938418784426305,2025-09-16
4116938418784426305,2025-09-21
4116938418784426305,2025-09-22
4116938418784426305,2025-09-25
4116938418784426305,2025-10-02
4116938418784426305,2025-10-06
4116938418784426305,2025-10-09
4116938418784426305,2025-10-10
4116938418784426305,2025-10-18
4116938418784426305,2025-10-22
4116938418784426305,2025-10-25
4117043971900696448,2025-06-30
4117043971900696448,2025-08-12
4117043971900696448,2025-08-22
4117052111312667584,2025-10-07
4117315994103343360,2025-10-06
4117334242970440768,2025-08-01
4117334242970440768,2025-08-14
4117334242970440768,2025-10-28
4117386362847523008,2025-08-26
4117386362847523008,2025-10-14
4117386362847523008,2025-10-15
4117386362847523008,2025-10-17
4117386362847523008,2025-10-19
4117422203900673088,2025-06-23
4117430308736267392,2025-06-13
4117430308736267392,2025-08-19
4117430308736267392,2025-09-29
4117430308736267392,2025-09-30
4117430308736267392,2025-10-02
4117430308736267392,2025-10-07
4117430308736267393,2025-09-05
4117976357761090176,2025-10-30
4179347478918639567,2025-10-27
4179347512879791832,2025-08-29
4179347512879792001,2025-09-04
4179347521753440578,2025-06-07
4179347521753440578,2025-07-02
4179347521753441089,2025-06-02
4179347521753441089,2025-06-18
4179347521753441089,2025-06-30
4179347521753441089,2025-07-03
4179347521753441089,2025-07-04
4179347521753441089,2025-07-14
4179347521753443713,2025-06-17
4179347521753443713,2025-06-18
4179347521753443713,2025-06-20
4179347521753443713,2025-08-09
4179347881178338305,2025-06-08
4179347997302419905,2025-06-08
4179347997302419905,2025-08-12
4179347997302420034,2025-08-23
4179347997302420034,2025-09-22
4179347997302420034,2025-09-27
4179348047056553453,2025-06-11
4179348047056553453,2025-08-29
4179348047056553453,2025-09-02
4179348047056553453,2025-09-07
4179348047056553453,2025-09-14
4179348047056553453,2025-09-21
4179348047056553453,2025-10-12
4179348047056553453,2025-10-17
4179348047056553453,2025-10-20
4179348047056553453,2025-10-21
4179348047056553911,2025-10-06
4179348185308884928,2025-10-05
4179348185308884928,2025-10-06
4179348185308884928,2025-10-07
4179348185308885633,2025-09-18
4188356816114172482,2025-10-13
4188356816114172482,2025-10-22
4188356816114172482,2025-10-25
4188356816114172482,2025-10-30
4188356816114173828,2025-06-02
4188356816114173828,2025-08-02
4188356816114173828,2025-10-05
4188356816114173828,2025-10-11
4188356816114174594,2025-07-03
4188356816114174594,2025-08-19
4188356816114174594,2025-09-30
4188356816114174594,2025-10-01
4188356816114174594,2025-10-16
4188356816114174976,2025-06-15
4188356816114174976,2025-06-18
4188356816114176577,2025-06-19
4188356816114176577,2025-07-01
4188356816114176577,2025-07-14
4188356816114176577,2025-09-19
4188356816114176577,2025-10-08
4188356816114176577,2025-10-16
4188356816114176577,2025-10-28
4188356816114179011,2025-10-29
4188358270391977115,2025-07-24
4188358270391977115,2025-08-05
4188358270391977168,2025-08-13
4188358270391977168,2025-08-21
4188358270391977168,2025-09-10
4188358270391977168,2025-09-17
4188358270391977168,2025-09-20
4188358270391977168,2025-09-25
4188358270391977168,2025-09-28
4188358270391977168,2025-10-07
4188358369920039902,2025-06-05
4188358369920039902,2025-06-06
4188358369920039968,2025-07-11
4188358369920040000,2025-06-02
4188358369920040000,2025-06-04
4188358369920040000,2025-06-13
4188358369920040000,2025-06-15
4188358369920040000,2025-06-16
4188358369920040000,2025-06-17
4188358369920040000,2025-06-18
4188358369920040000,2025-06-21
4188358369920040000,2025-07-24
4188358933945245264,2025-06-06
4188358933945245397,2025-08-02
4188358933945245397,2025-09-09
4188358933945245444,2025-06-03
4188358933945245444,2025-08-07
4188358933945245444,2025-08-22
4188358933945245444,2025-08-24
4251405107837116556,2025-06-10
4251405107837116556,2025-07-17
4251405107837116556,2025-10-25
4251405107837116556,2025-10-29
4251405386734625438,2025-08-17
4251405386734625438,2025-08-31
4251405386734625438,2025-09-01
4251405508386031375,2025-10-03
4251405508386032584,2025-10-05
4251405950763377216,2025-06-06
4251405950763377216,2025-07-14
4251405950763377216,2025-08-27
4251405950763377216,2025-09-29
4260414509684124353,2025-07-02
4260414509684124353,2025-07-08
4260414509684124353,2025-08-07
4260414509684125057,2025-08-23
4260416411860287786,2025-08-05
4260416411860287816,2025-10-27
4260416411860287818,2025-08-28
4260416422919966855,2025-06-25
4260416422919966855,2025-06-26
4260416422919966855,2025-06-29
4260416422919966855,2025-07-01
4260416422919966855,2025-07-22
4260416422919966855,2025-09-19
4260416422919966855,2025-09-27
4260416422919966855,2025-10-28
4260416422919966858,2025-06-23
4260416483740630784,2025-07-17
4260416483740630784,2025-08-26
4260416483740630784,2025-09-20
4260416483740630784,2025-10-11
4260416483740630784,2025-10-26
4260416937175695234,2025-08-31
4260418966537829057,2025-07-27
4260418966537829184,2025-06-04
4260418966537829185,2025-09-23
4260418966537829185,2025-10-11
4260570098204493121,2025-09-05
4260570098204493121,2025-09-19
4260570098204493121,2025-10-04
4260570098204493121,2025-10-14
4260587176099652608,2025-10-08
4260649263041696960,2025-09-30
4260665893039022657,2025-10-28
4260894403451277056,2025-06-07
4260894403451277056,2025-06-12
4260894403451277056,2025-08-05
4260903199544299328,2025-06-01
4260903199544299328,2025-09-16
4260903199544299328,2025-09-18
4260903199544299328,2025-09-29
4260903199544299328,2025-10-27
4260930738018419840,2025-09-18
4260930738018419840,2025-09-19
4260930738018419840,2025-09-29
4260938571922720000,2025-08-02
4260938571922720000,2025-10-23
4260948330204464128,2025-08-19
4261106145587994176,2025-08-28
4261106145587994176,2025-09-24
4261140694055907200,2025-10-04
4261158474248281664,2025-06-26
4261158474248281664,2025-07-07
4261194620809094912,2025-09-06
4261264143486288320,2025-10-01
4261308455727522880,2025-07-10
4261308455727522880,2025-07-22
4261308455727522880,2025-10-20
4261457657532782784,2025-06-05
4261457657532782784,2025-07-15
4261457657532782784,2025-09-23
4261457989308907009,2025-08-05
4261580498707044544,2025-06-04
4261580498707044544,2025-06-16
4261580498707044544,2025-06-18
4261580498707044544,2025-06-21
4261607191114164608,2025-10-06
4261730220294743936,2025-10-29
4261958730707021056,2025-06-11
4261958730707021056,2025-06-24
4261958730707021056,2025-07-09
4261958730707021056,2025-08-04
4261958918713328448,2025-08-13
4261958918713328448,2025-09-18
4261959034835069440,2025-09-28
4262020939262352384,2025-09-18
4262020939262352384,2025-09-19
4262020939262352384,2025-09-23
4262020939262352384,2025-09-28
4262161676750714176,2025-09-20
4262169836939559936,2025-10-22
4262170472843736513,2025-06-10
4262170472843736513,2025-06-14
4323460437143802739,2025-09-18
4323460437143802739,2025-10-07
4323460437143802739,2025-10-25
4323462825950612483,2025-09-30
4323463152188622458,2025-10-09
4323463152188622601,2025-06-15
4323463152188622675,2025-10-14
4323463152188622715,2025-06-13
4323463152188622715,2025-06-30
4323463152188622715,2025-08-06
4323463152188622715,2025-08-07
4323463152188622715,2025-09-24
4323463152188622715,2025-09-29
4323463152188622715,2025-10-04
4323463152188622715,2025-10-18
4323463152188622715,2025-10-30
4323463152188622760,2025-07-07
4323463152188622780,2025-06-02
4323463152188622780,2025-08-06
4323473004444957760,2025-06-23
4323473004444957760,2025-10-27
4323473004444958080,2025-09-14
4323473004444958080,2025-10-02
4323473004444958080,2025-10-16
4332473480586249328,2025-08-06
4332473480586249328,2025-08-11
4332473480586249328,2025-08-12
4332473851064195801,2025-06-21
4332473851064195801,2025-08-22
4332473851064195801,2025-08-25
4332473851064195801,2025-08-26
4332474088842278296,2025-06-15
4332474088842278405,2025-09-12
4332474127549592468,2025-09-03
4332474287908263557,2025-07-30
4332474896165289664,2025-10-06
4332475006756913344,2025-07-09
4332475006756913344,2025-08-12
4332475006756914752,2025-06-23
4332475006756914752,2025-07-23
4332475006756914752,2025-08-13
4332475167114824576,2025-06-08
4332475167114824576,2025-06-14
4332475167114828992,2025-10-29
4332475167114832640,2025-10-11
4332475167114832640,2025-10-15
4332475200292245888,2025-06-18
4332475200292245888,2025-06-20
4332475200292245888,2025-06-21
4332475200292245888,2025-06-27
4332475200292245888,2025-07-03
4332475200292245888,2025-07-06
4332475200292245888,2025-07-22
4332475200292245888,2025-07-26
4332475200292245888,2025-07-29
4332475200292253570,2025-06-02
4332475200292253570,2025-08-27
4332476184562103680,2025-07-21
4332476682224602177,2025-08-22
4332476682224602625,2025-06-01
4332476682224602625,2025-08-14
4332476682224602625,2025-09-21
4332476682224603393,2025-09-28
4332476682224603393,2025-10-05
4332476682224603648,2025-06-20
4332476682224603648,2025-06-26
4332476682224603906,2025-07-27
4332476682224603969,2025-07-21
4332476682224605632,2025-07-25
4332476682224605632,2025-07-26
4332476682224605632,2025-07-27
4332476682224605632,2025-07-29
4332688031754152128,2025-09-11
4332819951031581440,2025-07-27
4332819951031581440,2025-08-24
4332819951031581440,2025-09-05
4332819951031581440,2025-09-07
4332819951031581440,2025-09-20
4332819951031581440,2025-10-02
4332819951031581440,2025-10-05
4332819951031581440,2025-10-28
4332819951031581440,2025-10-30
4332828747124603712,2025-10-15
4332828747124603712,2025-10-24
4332828747124603712,2025-10-27
4332855743659528256,2025-09-05
4332926112403708992,2025-06-13
4332926112403708992,2025-06-30
4332926112403708992,2025-07-02
4332926112403708992,2025-07-15
4332926112403708992,2025-07-24
4332926112403708992,2025-07-27
4332926112403708992,2025-07-31
4332926112403708992,2025-08-10
4332926112403708992,2025-10-01
4332926112403708992,2025-10-04
4332926112403708992,2025-10-17
4332926112403708992,2025-10-27
4332926112403708992,2025-10-29
4332978302823900801,2025-06-26
4332978302823900801,2025-06-27
4332978302823900801,2025-10-04
4333867294357128320,2025-07-13
4333867294357128384,2025-08-15
4333867294357128384,2025-08-26
4333867294357128384,2025-08-27
4333867294357128384,2025-09-21
4333867294357128384,2025-10-04
4333867294357128384,2025-10-11
4333867294357128384,2025-10-29
4333955255287353088,2025-10-01
4333955255287353088,2025-10-06
4334104180612880384,2025-07-08
4334104180612880384,2025-09-05
4334104180612880384,2025-09-09
4334104180612880384,2025-09-23
4334104180612880384,2025-09-25
4334104180612880384,2025-10-08
4334104180612880384,2025-10-25
4334156957171015424,2025-08-06
4334156957171015424,2025-08-16
4395519197948556578,2025-06-06
4395519197948556578,2025-07-12
4395520290797381343,2025-07-06
4395520296843870658,2025-06-09
4395520296843870658,2025-06-20
4395520296843870658,2025-06-22
4395520296843870658,2025-08-04
4404531555695193043,2025-07-25
4404531555695193088,2025-09-14
4404531555695193092,2025-08-18
4404531555695193107,2025-09-25
4404532213722835842,2025-06-28
4404532213722835905,2025-09-06
4404532213722837568,2025-10-02
4404532213722837568,2025-10-07
4404532213722839106,2025-06-01
4404532213722839106,2025-06-29
4404532213722839106,2025-10-09
4404532213722841796,2025-10-29
4404532600794805250,2025-08-03
4404532600794807488,2025-06-04
4404532600794808259,2025-08-03
4404532600794809539,2025-06-15
4404532600794809539,2025-07-04
4404532838566918785,2025-06-07
4404532838566918785,2025-09-10
4404532838566918914,2025-06-25
4404532838566918914,2025-07-03
4404532838566918914,2025-08-19
4404532838566919299,2025-09-29
4404532838566919552,2025-06-11
4404534071669054080,2025-07-04
4404534071669054080,2025-08-26
4404534281793752385,2025-09-15
4404534281793752512,2025-07-25
4404534281793752512,2025-08-01
4404534281793752512,2025-09-28
4404534281793752896,2025-06-01
4404534281793757056,2025-08-04
4404534281793757120,2025-09-30
4404534281793757185,2025-06-07
4404534281793757185,2025-07-03
4404534342618501506,2025-10-05
4404534342618501632,2025-06-23
4404534342618501632,2025-08-12
4404702729206808320,2025-10-06
4404702729206808320,2025-10-21
4404780832283044417,2025-08-08
4404922631532377152,2025-07-25
4405361335719276609,2025-06-24
4405371232276531776,2025-09-26
4405582338509074176,2025-09-14
4405819833020689728,2025-08-31
4405994693120169024,2025-08-25
4405994693120169024,2025-08-26
4405994693120169024,2025-10-01
4406223391538753408,2025-06-14
4406223391538753408,2025-06-28
4406223391538753408,2025-07-21
4406223391538753408,2025-07-23
4406223391538753408,2025-07-25
4406223391538753408,2025-08-04
4406223391538753408,2025-08-05
4406223391538753408,2025-08-08
4406223391538753408,2025-08-15
4406223391538753408,2025-08-22
4467576858342743199,2025-07-16
4467576858342743199,2025-10-28
4467576858342743199,2025-10-29
4467576858342743369,2025-06-22
4467577889871891790,2025-08-08
4467577889871891790,2025-10-17
4467577889871891794,2025-10-20
4467577889871892168,2025-06-05
4467577916331478360,2025-10-08
4467577916331478438,2025-10-12
4467577916331478959,2025-09-29
4467577916331479020,2025-07-18
4467577916331479196,2025-07-25
4467577916331479254,2025-10-18
4476588735011997195,2025-07-20
4476588735011997195,2025-08-10
4476588735011997195,2025-08-23
4476588735011997195,2025-09-06
4476588735011997195,2025-09-14
4476588735011997195,2025-10-01
4476588735011997195,2025-10-10
4476588735011997581,2025-09-26
4476589022556912544,2025-06-10
4476589022556912544,2025-06-25
4476589022556912707,2025-07-22
4476589022556912707,2025-09-07
4476589022556912768,2025-07-28
4476589022556912768,2025-07-29
4476589547863962304,2025-09-15
4476589547863962304,2025-09-24
4476590156124506177,2025-10-25
4476590604025628032,2025-09-06
4476590604025634241,2025-06-26
4476590604025634241,2025-07-16
4476590604025634241,2025-09-11
4476590604025634241,2025-10-03
4476591466642187584,2025-09-14
4476591466642187584,2025-09-27
4476591466642187584,2025-10-10
4476591665707205376,2025-08-08
4476591665707205376,2025-08-23
4476591665707205376,2025-09-19
4476591665707205376,2025-10-09
4476591665707205376,2025-10-10
4476591665707205376,2025-10-23
4476591665707205376,2025-10-24
4477595343747954944,2025-09-30
4478131905422330048,2025-08-13
4539635606295686016,2025-06-10
4539635606295686016,2025-06-24
